,TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,MerchantName,Location,Category,FraudIndicator,SuspiciousFlag,Name,Age,Address
583,585,18.479134277595005,1036,25-01-2022 08:00,2362,96.86197649,Merchant 2362,Location 2362,Online,0,0,Customer 1036,37,Address 1036
584,586,55.648967645299344,1665,25-01-2022 09:00,2700,75.70566038,Merchant 2700,Location 2700,Travel,0,0,Customer 1665,30,Address 1665
585,587,72.41360119397154,1299,25-01-2022 10:00,2881,79.87859224,Merchant 2881,Location 2881,Food,0,0,Customer 1299,31,Address 1299
586,588,74.32146924411033,1351,25-01-2022 11:00,2142,63.0142397,Merchant 2142,Location 2142,Other,0,0,Customer 1351,32,Address 1351
587,589,25.97962923980079,1096,25-01-2022 12:00,2749,97.12673921,Merchant 2749,Location 2749,Travel,0,0,Customer 1096,57,Address 1096
588,590,70.54331536441717,1299,25-01-2022 13:00,2460,68.27403801,Merchant 2460,Location 2460,Food,0,0,Customer 1299,31,Address 1299
589,591,82.50807121975488,1367,25-01-2022 14:00,2709,18.78711994,Merchant 2709,Location 2709,Travel,0,0,Customer 1367,19,Address 1367
590,592,57.87803871732218,1315,25-01-2022 15:00,2256,73.96965272,Merchant 2256,Location 2256,Retail,0,0,Customer 1315,51,Address 1315
591,593,27.87987923354001,1531,25-01-2022 16:00,2091,33.88586296,Merchant 2091,Location 2091,Other,0,0,Customer 1531,29,Address 1531
592,594,22.01321045011379,1796,25-01-2022 17:00,2176,10.1432748,Merchant 2176,Location 2176,Other,0,0,Customer 1796,33,Address 1796
593,595,14.71386198547468,1340,25-01-2022 18:00,2387,89.72475793,Merchant 2387,Location 2387,Other,0,0,Customer 1340,43,Address 1340
594,596,44.32303083127752,1973,25-01-2022 19:00,2444,86.91609664,Merchant 2444,Location 2444,Travel,0,0,Customer 1973,29,Address 1973
595,597,93.92398331455088,1626,25-01-2022 20:00,2486,24.23981157,Merchant 2486,Location 2486,Food,0,0,Customer 1626,43,Address 1626
596,598,13.912774695481485,1558,25-01-2022 21:00,2979,72.91096187,Merchant 2979,Location 2979,Retail,0,0,Customer 1558,35,Address 1558
597,599,81.80865066013159,1005,25-01-2022 22:00,2191,82.85202509,Merchant 2191,Location 2191,Other,0,0,Customer 1005,46,Address 1005
598,600,49.6812699232487,1510,25-01-2022 23:00,2131,60.49814144,Merchant 2131,Location 2131,Food,0,0,Customer 1510,53,Address 1510
599,601,74.02517524763373,1565,26-01-2022 00:00,2489,83.12195364,Merchant 2489,Location 2489,Retail,0,0,Customer 1565,33,Address 1565
600,602,71.2219055244872,1573,26-01-2022 01:00,2383,28.88706841,Merchant 2383,Location 2383,Retail,0,1,Customer 1573,35,Address 1573
601,603,45.39753678823229,1691,26-01-2022 02:00,2677,64.63368175,Merchant 2677,Location 2677,Travel,0,0,Customer 1691,47,Address 1691
602,604,68.30467542833836,1176,26-01-2022 03:00,2175,94.80117505,Merchant 2175,Location 2175,Travel,0,0,Customer 1176,20,Address 1176
603,605,30.699545031070528,1470,26-01-2022 04:00,2023,80.11902469,Merchant 2023,Location 2023,Other,0,0,Customer 1470,26,Address 1470
604,606,55.29436013469146,1174,26-01-2022 05:00,2637,36.05423423,Merchant 2637,Location 2637,Online,0,0,Customer 1174,27,Address 1174
605,607,58.881829218778016,1289,26-01-2022 06:00,2365,49.12298791,Merchant 2365,Location 2365,Online,1,0,Customer 1289,31,Address 1289
606,608,26.436080264307773,1755,26-01-2022 07:00,2224,85.80333329,Merchant 2224,Location 2224,Food,0,0,Customer 1755,42,Address 1755
607,609,90.48071057199276,1132,26-01-2022 08:00,2922,71.46226603,Merchant 2922,Location 2922,Online,1,0,Customer 1132,47,Address 1132
608,610,90.60563652231846,1239,26-01-2022 09:00,2146,90.01981973,Merchant 2146,Location 2146,Other,0,0,Customer 1239,40,Address 1239
609,611,88.34186423374305,1912,26-01-2022 10:00,2220,35.53622466,Merchant 2220,Location 2220,Food,1,0,Customer 1912,45,Address 1912
610,612,36.90222620760606,1414,26-01-2022 11:00,2884,61.05825497,Merchant 2884,Location 2884,Travel,0,0,Customer 1414,18,Address 1414
611,613,16.182846568927204,1770,26-01-2022 12:00,2184,33.42063795,Merchant 2184,Location 2184,Other,0,1,Customer 1770,36,Address 1770
612,614,11.564836282866452,1639,26-01-2022 13:00,2094,30.22084018,Merchant 2094,Location 2094,Food,0,0,Customer 1639,54,Address 1639
613,615,14.560537509054024,1043,26-01-2022 14:00,2215,59.31212837,Merchant 2215,Location 2215,Online,0,0,Customer 1043,25,Address 1043
614,616,40.83608859104079,1845,26-01-2022 15:00,2951,10.23072664,Merchant 2951,Location 2951,Online,0,0,Customer 1845,24,Address 1845
615,617,10.980455323300587,1821,26-01-2022 16:00,2491,97.42511636,Merchant 2491,Location 2491,Food,0,0,Customer 1821,26,Address 1821
616,618,68.16151267115706,1595,26-01-2022 17:00,2668,39.0257062,Merchant 2668,Location 2668,Retail,0,0,Customer 1595,53,Address 1595
617,619,51.20871487556867,1686,26-01-2022 18:00,2598,96.44332489,Merchant 2598,Location 2598,Food,0,0,Customer 1686,51,Address 1686
618,620,30.79084603660721,1901,26-01-2022 19:00,2856,66.39535274,Merchant 2856,Location 2856,Retail,0,0,Customer 1901,57,Address 1901
619,621,30.65272139730061,1139,26-01-2022 20:00,2557,36.53461968,Merchant 2557,Location 2557,Other,0,0,Customer 1139,21,Address 1139
620,622,77.36867757108365,1406,26-01-2022 21:00,2655,32.67471583,Merchant 2655,Location 2655,Food,0,0,Customer 1406,56,Address 1406
621,623,75.26230757258354,1730,26-01-2022 22:00,2004,99.09515145,Merchant 2004,Location 2004,Food,0,0,Customer 1730,54,Address 1730
622,624,91.4805744361771,1237,26-01-2022 23:00,2932,13.85949637,Merchant 2932,Location 2932,Travel,0,0,Customer 1237,32,Address 1237
623,625,55.15725947347897,1758,27-01-2022 00:00,2051,93.48532682,Merchant 2051,Location 2051,Retail,0,1,Customer 1758,38,Address 1758
624,626,25.5487291410875,1385,27-01-2022 01:00,2196,62.0811763,Merchant 2196,Location 2196,Retail,0,0,Customer 1385,36,Address 1385
625,627,96.58421668519038,1263,27-01-2022 02:00,2292,99.13454678,Merchant 2292,Location 2292,Online,0,0,Customer 1263,21,Address 1263
626,628,28.21936015497701,1736,27-01-2022 03:00,2211,58.85787927,Merchant 2211,Location 2211,Other,0,0,Customer 1736,52,Address 1736
627,629,81.21645066050094,1626,27-01-2022 04:00,2265,85.23285275,Merchant 2265,Location 2265,Travel,0,0,Customer 1626,43,Address 1626
628,630,52.32636056805466,1399,27-01-2022 05:00,2115,95.74381608,Merchant 2115,Location 2115,Travel,0,0,Customer 1399,18,Address 1399
629,631,42.32786546597519,1137,27-01-2022 06:00,2303,56.75233728,Merchant 2303,Location 2303,Online,0,0,Customer 1137,52,Address 1137
630,632,79.37134605324061,1612,27-01-2022 07:00,2941,50.69065749,Merchant 2941,Location 2941,Online,0,0,Customer 1612,23,Address 1612
631,633,11.705082409397097,1303,27-01-2022 08:00,2961,71.57334691,Merchant 2961,Location 2961,Food,0,0,Customer 1303,35,Address 1303
632,634,93.76508796403708,1865,27-01-2022 09:00,2332,20.78162741,Merchant 2332,Location 2332,Online,0,0,Customer 1865,45,Address 1865
633,635,83.14607235416698,1147,27-01-2022 10:00,2197,55.83383101,Merchant 2197,Location 2197,Other,0,0,Customer 1147,59,Address 1147
634,636,81.49217872125034,1234,27-01-2022 11:00,2391,48.97803759,Merchant 2391,Location 2391,Food,0,0,Customer 1234,18,Address 1234
635,637,27.77692981290428,1469,27-01-2022 12:00,2253,18.28940819,Merchant 2253,Location 2253,Other,0,0,Customer 1469,28,Address 1469
636,638,99.87930230728328,1210,27-01-2022 13:00,2779,92.94283384,Merchant 2779,Location 2779,Food,0,0,Customer 1210,39,Address 1210
637,639,62.42142695281371,1802,27-01-2022 14:00,2183,93.25937128,Merchant 2183,Location 2183,Other,0,0,Customer 1802,23,Address 1802
638,640,87.31040281854852,1836,27-01-2022 15:00,2376,43.53731819,Merchant 2376,Location 2376,Food,0,0,Customer 1836,47,Address 1836
639,641,30.9802390482118,1003,27-01-2022 16:00,2496,46.04417198,Merchant 2496,Location 2496,Travel,0,0,Customer 1003,40,Address 1003
640,642,79.32819585918911,1077,27-01-2022 17:00,2543,45.25970332,Merchant 2543,Location 2543,Food,0,0,Customer 1077,38,Address 1077
641,643,61.06243509196435,1691,27-01-2022 18:00,2575,27.72996607,Merchant 2575,Location 2575,Retail,0,0,Customer 1691,47,Address 1691
642,644,73.44126228893867,1309,27-01-2022 19:00,2529,80.15488067,Merchant 2529,Location 2529,Other,0,0,Customer 1309,39,Address 1309
643,645,67.27985921251647,1287,27-01-2022 20:00,2014,40.90228683,Merchant 2014,Location 2014,Retail,0,0,Customer 1287,34,Address 1287
644,646,54.797029357519904,1825,27-01-2022 21:00,2317,77.2732548,Merchant 2317,Location 2317,Travel,0,0,Customer 1825,54,Address 1825
645,647,25.04495445157386,1697,27-01-2022 22:00,2080,49.86299156,Merchant 2080,Location 2080,Online,0,0,Customer 1697,59,Address 1697
646,648,75.84935112303506,1905,27-01-2022 23:00,2112,15.89983887,Merchant 2112,Location 2112,Other,0,0,Customer 1905,20,Address 1905
647,649,85.17938662507261,1367,28-01-2022 00:00,2439,13.86518188,Merchant 2439,Location 2439,Other,0,0,Customer 1367,19,Address 1367
648,650,62.48034582066848,1853,28-01-2022 01:00,2813,88.29484786,Merchant 2813,Location 2813,Retail,0,0,Customer 1853,30,Address 1853
649,651,28.508000375078176,1618,28-01-2022 02:00,2770,58.87925925,Merchant 2770,Location 2770,Online,0,0,Customer 1618,27,Address 1618
650,652,52.44516410974352,1902,28-01-2022 03:00,2217,53.1674968,Merchant 2217,Location 2217,Retail,0,0,Customer 1902,35,Address 1902
651,653,49.48630478596331,1561,28-01-2022 04:00,2936,73.60458837,Merchant 2936,Location 2936,Online,0,0,Customer 1561,58,Address 1561
652,654,91.06378341479328,1908,28-01-2022 05:00,2134,91.20817696,Merchant 2134,Location 2134,Travel,0,0,Customer 1908,59,Address 1908
653,655,72.21970365622698,1161,28-01-2022 06:00,2713,68.54113686,Merchant 2713,Location 2713,Other,0,0,Customer 1161,55,Address 1161
654,656,68.50324359070589,1618,28-01-2022 07:00,2931,30.29437717,Merchant 2931,Location 2931,Other,0,0,Customer 1618,27,Address 1618
655,657,70.9884772362866,1586,28-01-2022 08:00,2526,98.11179384,Merchant 2526,Location 2526,Retail,0,0,Customer 1586,40,Address 1586
656,658,84.6029052697291,1930,28-01-2022 09:00,2022,86.59049845,Merchant 2022,Location 2022,Online,1,0,Customer 1930,61,Address 1930
657,659,42.8212846728405,1712,28-01-2022 10:00,2438,50.19969175,Merchant 2438,Location 2438,Other,0,0,Customer 1712,58,Address 1712
658,660,86.18244074893154,1279,28-01-2022 11:00,2832,65.52107416,Merchant 2832,Location 2832,Food,0,0,Customer 1279,37,Address 1279
659,661,74.49932887587424,1926,28-01-2022 12:00,2562,35.48129288,Merchant 2562,Location 2562,Retail,0,0,Customer 1926,62,Address 1926
660,662,92.69624970525254,1244,28-01-2022 13:00,2385,91.52325525,Merchant 2385,Location 2385,Online,0,0,Customer 1244,46,Address 1244
661,663,21.063195513748365,1519,28-01-2022 14:00,2394,31.49173878,Merchant 2394,Location 2394,Online,0,0,Customer 1519,38,Address 1519
662,664,14.717379319580264,1216,28-01-2022 15:00,2840,32.16165399,Merchant 2840,Location 2840,Food,0,0,Customer 1216,26,Address 1216
663,665,91.57863524928663,1142,28-01-2022 16:00,2283,95.61242601,Merchant 2283,Location 2283,Other,0,0,Customer 1142,57,Address 1142
664,666,28.592261597177508,1937,28-01-2022 17:00,2918,73.65937158,Merchant 2918,Location 2918,Travel,0,0,Customer 1937,27,Address 1937
665,667,77.68854755312054,1276,28-01-2022 18:00,2293,85.15330772,Merchant 2293,Location 2293,Online,0,0,Customer 1276,31,Address 1276
666,668,55.96345624776244,1200,28-01-2022 19:00,2695,73.26826677,Merchant 2695,Location 2695,Online,0,0,Customer 1200,46,Address 1200
667,669,64.79659280908365,1103,28-01-2022 20:00,2433,70.54560829,Merchant 2433,Location 2433,Other,0,0,Customer 1103,41,Address 1103
668,670,81.03229268303691,1652,28-01-2022 21:00,2602,41.42561418,Merchant 2602,Location 2602,Travel,0,0,Customer 1652,47,Address 1652
669,671,67.69160248140025,1694,28-01-2022 22:00,2984,57.25464613,Merchant 2984,Location 2984,Food,1,0,Customer 1694,30,Address 1694
670,672,95.16789027153231,1851,28-01-2022 23:00,2240,52.41569577,Merchant 2240,Location 2240,Online,1,0,Customer 1851,21,Address 1851
671,673,88.37478319965568,1376,29-01-2022 00:00,2777,50.54702733,Merchant 2777,Location 2777,Food,0,0,Customer 1376,53,Address 1376
672,674,27.158338607648744,1155,29-01-2022 01:00,2529,50.89156219,Merchant 2529,Location 2529,Travel,0,0,Customer 1155,61,Address 1155
673,675,34.24003152150763,1424,29-01-2022 02:00,2511,76.00299891,Merchant 2511,Location 2511,Other,0,0,Customer 1424,37,Address 1424
674,676,26.700167800701976,1322,29-01-2022 03:00,2501,86.20317959,Merchant 2501,Location 2501,Food,0,0,Customer 1322,29,Address 1322
675,677,24.59553861404803,1739,29-01-2022 04:00,2678,55.46845281,Merchant 2678,Location 2678,Food,0,0,Customer 1739,61,Address 1739
676,678,32.42837607397003,1201,29-01-2022 05:00,2882,48.02762845,Merchant 2882,Location 2882,Travel,0,0,Customer 1201,29,Address 1201
677,679,11.082269823873848,1733,29-01-2022 06:00,2540,19.61528754,Merchant 2540,Location 2540,Online,0,0,Customer 1733,18,Address 1733
678,680,53.53627805243175,1971,29-01-2022 07:00,2441,54.73207774,Merchant 2441,Location 2441,Travel,0,0,Customer 1971,55,Address 1971
679,681,62.5699492545116,1430,29-01-2022 08:00,2276,56.06897511,Merchant 2276,Location 2276,Online,0,0,Customer 1430,24,Address 1430
680,682,42.62522075665218,1148,29-01-2022 09:00,2272,86.25398543,Merchant 2272,Location 2272,Online,0,0,Customer 1148,63,Address 1148
681,683,20.31636361219111,1653,29-01-2022 10:00,2591,86.3821529,Merchant 2591,Location 2591,Retail,0,0,Customer 1653,49,Address 1653
682,684,64.2593447764263,1470,29-01-2022 11:00,2806,51.15278994,Merchant 2806,Location 2806,Food,0,0,Customer 1470,26,Address 1470
683,685,94.33750212155311,1455,29-01-2022 12:00,2862,19.37208876,Merchant 2862,Location 2862,Travel,0,0,Customer 1455,39,Address 1455
684,686,62.52802725584856,1976,29-01-2022 13:00,2520,39.93259736,Merchant 2520,Location 2520,Food,0,0,Customer 1976,54,Address 1976
685,687,82.13393908526164,1879,29-01-2022 14:00,2915,29.62804487,Merchant 2915,Location 2915,Retail,0,0,Customer 1879,50,Address 1879
686,688,23.623718740981552,1488,29-01-2022 15:00,2637,39.32062115,Merchant 2637,Location 2637,Travel,0,0,Customer 1488,31,Address 1488
687,689,26.79596913388127,1920,29-01-2022 16:00,2444,36.24831278,Merchant 2444,Location 2444,Other,0,0,Customer 1920,33,Address 1920
688,690,43.169543783855005,1428,29-01-2022 17:00,2755,52.04176006,Merchant 2755,Location 2755,Travel,0,0,Customer 1428,47,Address 1428
689,691,66.42078488287518,1276,29-01-2022 18:00,2886,80.28025091,Merchant 2886,Location 2886,Online,0,0,Customer 1276,31,Address 1276
690,692,63.92805769196903,1469,29-01-2022 19:00,2992,93.49759052,Merchant 2992,Location 2992,Food,0,0,Customer 1469,28,Address 1469
691,693,69.7365837058957,1480,29-01-2022 20:00,2328,88.69300778,Merchant 2328,Location 2328,Online,1,0,Customer 1480,26,Address 1480
692,694,29.954415691190857,1770,29-01-2022 21:00,2486,80.04805231,Merchant 2486,Location 2486,Online,0,1,Customer 1770,36,Address 1770
693,695,40.76705710486746,1882,29-01-2022 22:00,2097,29.94382449,Merchant 2097,Location 2097,Food,0,0,Customer 1882,36,Address 1882
694,696,41.6034180231656,1683,29-01-2022 23:00,2177,76.66755347,Merchant 2177,Location 2177,Online,0,0,Customer 1683,46,Address 1683
695,697,62.3226204060321,1570,30-01-2022 00:00,2464,13.99285424,Merchant 2464,Location 2464,Retail,0,0,Customer 1570,21,Address 1570
696,698,63.67273677953057,1971,30-01-2022 01:00,2474,25.40709003,Merchant 2474,Location 2474,Food,0,0,Customer 1971,55,Address 1971
697,699,61.30719393260597,1189,30-01-2022 02:00,2468,68.21092371,Merchant 2468,Location 2468,Retail,1,0,Customer 1189,49,Address 1189
698,700,48.39383553760389,1637,30-01-2022 03:00,2943,90.24111285,Merchant 2943,Location 2943,Other,0,0,Customer 1637,59,Address 1637
699,701,39.79126316421227,1424,30-01-2022 04:00,2489,61.3052632,Merchant 2489,Location 2489,Online,0,0,Customer 1424,37,Address 1424
700,702,68.89307695977436,1516,30-01-2022 05:00,2591,27.04852118,Merchant 2591,Location 2591,Other,0,0,Customer 1516,41,Address 1516
701,703,53.20236312702749,1591,30-01-2022 06:00,2631,93.63150423,Merchant 2631,Location 2631,Retail,0,0,Customer 1591,36,Address 1591
702,704,55.190900489311474,1876,30-01-2022 07:00,2325,64.54504331,Merchant 2325,Location 2325,Retail,0,0,Customer 1876,31,Address 1876
703,705,13.492930777205416,1569,30-01-2022 08:00,2253,44.64205124,Merchant 2253,Location 2253,Online,0,0,Customer 1569,31,Address 1569
704,706,50.21421191817755,1513,30-01-2022 09:00,2059,43.64841567,Merchant 2059,Location 2059,Travel,0,0,Customer 1513,47,Address 1513
705,707,13.34729469050691,1581,30-01-2022 10:00,2768,74.55744723,Merchant 2768,Location 2768,Online,0,0,Customer 1581,41,Address 1581
706,708,85.45344521372881,1835,30-01-2022 11:00,2709,99.26625704,Merchant 2709,Location 2709,Retail,0,0,Customer 1835,33,Address 1835
707,709,54.75994303494783,1572,30-01-2022 12:00,2822,33.12035016,Merchant 2822,Location 2822,Food,0,0,Customer 1572,47,Address 1572
708,710,19.9715699068954,1072,30-01-2022 13:00,2363,46.44970144,Merchant 2363,Location 2363,Retail,0,0,Customer 1072,21,Address 1072
709,711,33.00075703386983,1045,30-01-2022 14:00,2016,42.58808483,Merchant 2016,Location 2016,Travel,0,0,Customer 1045,58,Address 1045
710,712,25.893679758299516,1581,30-01-2022 15:00,2850,95.31018187,Merchant 2850,Location 2850,Travel,0,0,Customer 1581,41,Address 1581
711,713,38.96028129987119,1750,30-01-2022 16:00,2592,92.23840355,Merchant 2592,Location 2592,Other,0,0,Customer 1750,36,Address 1750
712,714,36.11516422807509,1989,30-01-2022 17:00,2281,76.56333197,Merchant 2281,Location 2281,Food,0,0,Customer 1989,18,Address 1989
713,715,72.44134982030823,1033,30-01-2022 18:00,2379,61.12091511,Merchant 2379,Location 2379,Other,0,0,Customer 1033,50,Address 1033
714,716,81.243458802052,1012,30-01-2022 19:00,2400,38.33468351,Merchant 2400,Location 2400,Retail,0,0,Customer 1012,45,Address 1012
715,717,43.09556665844332,1410,30-01-2022 20:00,2722,96.51324622,Merchant 2722,Location 2722,Food,0,0,Customer 1410,25,Address 1410
716,718,69.53802387013545,1618,30-01-2022 21:00,2048,76.90995524,Merchant 2048,Location 2048,Retail,1,0,Customer 1618,27,Address 1618
717,719,76.25084286125376,1401,30-01-2022 22:00,2673,30.43805733,Merchant 2673,Location 2673,Travel,0,0,Customer 1401,25,Address 1401
718,720,95.39395604401498,1898,30-01-2022 23:00,2821,12.16277125,Merchant 2821,Location 2821,Other,0,0,Customer 1898,38,Address 1898
719,721,71.44316987743579,1891,31-01-2022 00:00,2631,57.99855782,Merchant 2631,Location 2631,Travel,0,0,Customer 1891,33,Address 1891
720,722,63.87075935165029,1480,31-01-2022 01:00,2163,76.15460888,Merchant 2163,Location 2163,Other,0,0,Customer 1480,26,Address 1480
721,723,49.082009832494826,1438,31-01-2022 02:00,2127,11.1067394,Merchant 2127,Location 2127,Food,0,0,Customer 1438,53,Address 1438
722,724,13.471081558436213,1348,31-01-2022 03:00,2685,12.40996273,Merchant 2685,Location 2685,Online,0,0,Customer 1348,41,Address 1348
723,725,50.95738369702053,1506,31-01-2022 04:00,2820,27.67170304,Merchant 2820,Location 2820,Retail,0,0,Customer 1506,22,Address 1506
724,726,97.9655891931388,1090,31-01-2022 05:00,2251,69.57944247,Merchant 2251,Location 2251,Other,0,0,Customer 1090,26,Address 1090
725,727,46.614074084703766,1669,31-01-2022 06:00,2815,65.0019568,Merchant 2815,Location 2815,Retail,1,0,Customer 1669,44,Address 1669
726,728,86.76120603804294,1145,31-01-2022 07:00,2963,94.06431291,Merchant 2963,Location 2963,Online,0,0,Customer 1145,56,Address 1145
727,729,31.367785962935866,1368,31-01-2022 08:00,2464,36.44120405,Merchant 2464,Location 2464,Food,0,0,Customer 1368,19,Address 1368
728,730,60.55966079501921,1743,31-01-2022 09:00,2881,97.62157625,Merchant 2881,Location 2881,Travel,0,0,Customer 1743,45,Address 1743
729,731,44.00389673279336,1680,31-01-2022 10:00,2560,77.84689921,Merchant 2560,Location 2560,Food,0,0,Customer 1680,43,Address 1680
730,732,50.90991296286472,1366,31-01-2022 11:00,2045,20.57996238,Merchant 2045,Location 2045,Online,0,0,Customer 1366,45,Address 1366
731,733,23.929025895640848,1197,31-01-2022 12:00,2555,15.17089927,Merchant 2555,Location 2555,Travel,0,0,Customer 1197,18,Address 1197
732,734,16.26661103201102,1976,31-01-2022 13:00,2879,34.85659329,Merchant 2879,Location 2879,Travel,1,0,Customer 1976,54,Address 1976
733,735,68.61623599279721,1610,31-01-2022 14:00,2086,97.06319724,Merchant 2086,Location 2086,Retail,0,0,Customer 1610,22,Address 1610
734,736,64.23340291981916,1501,31-01-2022 15:00,2624,60.94435433,Merchant 2624,Location 2624,Travel,0,0,Customer 1501,48,Address 1501
735,737,95.16034881867868,1473,31-01-2022 16:00,2503,53.02585061,Merchant 2503,Location 2503,Travel,0,0,Customer 1473,26,Address 1473
736,738,11.131439518619104,1399,31-01-2022 17:00,2390,40.91343517,Merchant 2390,Location 2390,Food,0,0,Customer 1399,18,Address 1399
737,739,15.699135277903164,1630,31-01-2022 18:00,2802,13.31281505,Merchant 2802,Location 2802,Online,0,1,Customer 1630,42,Address 1630
738,740,82.22250995908492,1413,31-01-2022 19:00,2086,95.47173528,Merchant 2086,Location 2086,Food,0,0,Customer 1413,18,Address 1413
739,741,70.34427340238034,1148,31-01-2022 20:00,2066,97.6323909,Merchant 2066,Location 2066,Other,0,0,Customer 1148,63,Address 1148
740,742,99.88740974312738,1282,31-01-2022 21:00,2971,10.1900649,Merchant 2971,Location 2971,Travel,0,0,Customer 1282,39,Address 1282
741,743,77.69859250112718,1521,31-01-2022 22:00,2803,86.5160551,Merchant 2803,Location 2803,Food,0,0,Customer 1521,27,Address 1521
742,744,85.95300105522477,1126,31-01-2022 23:00,2421,59.39017795,Merchant 2421,Location 2421,Retail,0,0,Customer 1126,27,Address 1126
743,745,90.13649701316616,1125,01-02-2022 00:00,2775,40.10136119,Merchant 2775,Location 2775,Other,0,0,Customer 1125,58,Address 1125
744,746,24.962467028590897,1252,01-02-2022 01:00,2843,77.59599055,Merchant 2843,Location 2843,Other,0,0,Customer 1252,53,Address 1252
745,747,66.2454350634327,1581,01-02-2022 02:00,2070,96.2727881,Merchant 2070,Location 2070,Food,0,0,Customer 1581,41,Address 1581
746,748,97.69235336466316,1269,01-02-2022 03:00,2285,57.80991603,Merchant 2285,Location 2285,Retail,0,0,Customer 1269,34,Address 1269
747,749,62.11099449245757,1422,01-02-2022 04:00,2736,54.84138539,Merchant 2736,Location 2736,Food,0,0,Customer 1422,32,Address 1422
748,750,48.755442299879846,1405,01-02-2022 05:00,2463,73.48819157,Merchant 2463,Location 2463,Other,0,0,Customer 1405,59,Address 1405
749,751,26.509028435574177,1655,01-02-2022 06:00,2897,88.53542072,Merchant 2897,Location 2897,Other,0,0,Customer 1655,50,Address 1655
750,752,88.54379953014886,1143,01-02-2022 07:00,2753,24.62509318,Merchant 2753,Location 2753,Retail,0,0,Customer 1143,58,Address 1143
751,753,72.96000414657226,1094,01-02-2022 08:00,2638,71.51465911,Merchant 2638,Location 2638,Food,0,0,Customer 1094,32,Address 1094
752,754,78.96614976415842,1577,01-02-2022 09:00,2889,80.68576174,Merchant 2889,Location 2889,Retail,0,0,Customer 1577,30,Address 1577
753,755,50.52963956631847,1520,01-02-2022 10:00,2652,75.94134511,Merchant 2652,Location 2652,Online,0,0,Customer 1520,25,Address 1520
754,756,36.37560297945699,1424,01-02-2022 11:00,2012,17.04814954,Merchant 2012,Location 2012,Retail,0,0,Customer 1424,37,Address 1424
755,757,89.17189488257118,1160,01-02-2022 12:00,2500,66.03157019,Merchant 2500,Location 2500,Travel,0,0,Customer 1160,38,Address 1160
756,758,61.919534669867325,1057,01-02-2022 13:00,2621,96.54466296,Merchant 2621,Location 2621,Travel,0,0,Customer 1057,21,Address 1057
757,759,60.53439196536471,1399,01-02-2022 14:00,2500,46.71527786,Merchant 2500,Location 2500,Travel,0,0,Customer 1399,18,Address 1399
758,760,29.53436473015511,1587,01-02-2022 15:00,2968,72.79316151,Merchant 2968,Location 2968,Retail,0,0,Customer 1587,41,Address 1587
759,761,14.120197747692124,1168,01-02-2022 16:00,2726,71.99686279,Merchant 2726,Location 2726,Online,0,0,Customer 1168,42,Address 1168
760,762,22.877015210034777,1711,01-02-2022 17:00,2130,32.84956202,Merchant 2130,Location 2130,Other,0,0,Customer 1711,20,Address 1711
761,763,79.74901394709434,1671,01-02-2022 18:00,2420,39.01470065,Merchant 2420,Location 2420,Online,0,0,Customer 1671,27,Address 1671
762,764,58.16222511639744,1163,01-02-2022 19:00,2440,83.35225849,Merchant 2440,Location 2440,Retail,0,0,Customer 1163,27,Address 1163
763,765,83.83365836596249,1381,01-02-2022 20:00,2276,41.28986857,Merchant 2276,Location 2276,Retail,0,0,Customer 1381,58,Address 1381
764,766,56.62474277547674,1961,01-02-2022 21:00,2270,42.2367408,Merchant 2270,Location 2270,Retail,0,0,Customer 1961,47,Address 1961
765,767,35.74850060274453,1722,01-02-2022 22:00,2658,23.27511907,Merchant 2658,Location 2658,Online,0,0,Customer 1722,53,Address 1722
766,768,13.93228352088363,1532,01-02-2022 23:00,2239,49.08791514,Merchant 2239,Location 2239,Food,0,0,Customer 1532,60,Address 1532
767,769,39.16310961804249,1623,02-02-2022 00:00,2651,89.52999305,Merchant 2651,Location 2651,Travel,0,0,Customer 1623,34,Address 1623
768,770,66.9648788192244,1555,02-02-2022 01:00,2834,99.37033289,Merchant 2834,Location 2834,Online,0,0,Customer 1555,45,Address 1555
769,771,72.13300401633145,1464,02-02-2022 02:00,2865,16.87848945,Merchant 2865,Location 2865,Food,0,0,Customer 1464,45,Address 1464
770,772,56.42487376973606,1091,02-02-2022 03:00,2997,94.50323286,Merchant 2997,Location 2997,Online,0,0,Customer 1091,58,Address 1091
771,773,40.148430428907375,1182,02-02-2022 04:00,2636,59.07500762,Merchant 2636,Location 2636,Food,0,0,Customer 1182,30,Address 1182
772,774,11.02801846763564,1771,02-02-2022 05:00,2842,12.91354821,Merchant 2842,Location 2842,Online,0,0,Customer 1771,35,Address 1771
773,775,55.29304755520577,1049,02-02-2022 06:00,2914,43.19259365,Merchant 2914,Location 2914,Food,0,0,Customer 1049,30,Address 1049
774,776,37.171320632196114,1799,02-02-2022 07:00,2658,79.07337824,Merchant 2658,Location 2658,Other,0,0,Customer 1799,24,Address 1799
775,777,38.4598136030812,1615,02-02-2022 08:00,2959,71.69931106,Merchant 2959,Location 2959,Travel,0,0,Customer 1615,28,Address 1615
776,778,53.63922443580429,1802,02-02-2022 09:00,2635,19.03940301,Merchant 2635,Location 2635,Other,0,0,Customer 1802,23,Address 1802
777,779,86.04909239430734,2000,02-02-2022 10:00,2780,55.01117084,Merchant 2780,Location 2780,Other,0,0,Customer 2000,42,Address 2000
